step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
3,CASH_IN,108616.0,C1776180205,2983093.85,3091709.85,C977993101,2124864.17,1748436.14,0.0,0.0
15,CASH_OUT,139259.1,C1624443910,884.0,0.0,C669850976,1561198.39,1700457.49,0.0,0.0
20,CASH_IN,258936.81,C2097635394,6065700.81,6324637.62,C33712880,6899631.86,7806265.85,0.0,0.0
33,PAYMENT,10054.42,C1943377740,21987.0,11932.58,M30029401,0.0,0.0,0.0,0.0
10,CASH_OUT,33034.37,C1797185803,1090.0,0.0,C2121674731,47774.5,2925303.05,0.0,0.0
23,PAYMENT,6533.77,C1991497280,0.0,0.0,M1883135875,0.0,0.0,0.0,0.0
13,CASH_OUT,14959.98,C1909666520,15420.65,460.67,C1777474044,8453.46,23413.44,0.0,0.0
17,TRANSFER,366583.47,C560691885,318406.25,0.0,C285739175,937616.43,1320625.36,0.0,0.0
12,CASH_OUT,114484.84,C1515939533,11345.0,0.0,C1048805642,1492488.71,1606973.55,0.0,0.0
18,CASH_IN,452166.92,C638598188,66023.0,518189.92,C818516309,1404883.32,532970.9,0.0,0.0
17,CASH_OUT,176622.59,C1996793367,0.0,0.0,C1154607874,1460446.24,1637068.83,0.0,0.0
11,CASH_OUT,339981.73,C979181639,0.0,0.0,C936564798,730018.39,1713703.79,0.0,0.0
23,PAYMENT,12917.28,C1797126481,215723.7,202806.42,M323450235,0.0,0.0,0.0,0.0
9,CASH_IN,134214.95,C520081632,329872.95,464087.9,C1065997164,6033678.45,5899463.5,0.0,0.0
18,CASH_OUT,459119.37,C425978430,10988.0,0.0,C242672649,0.0,97362.64,0.0,0.0
13,PAYMENT,1021.21,C583519808,505242.09,504220.88,M973035598,0.0,0.0,0.0,0.0
7,PAYMENT,7408.87,C180086707,211639.0,204230.13,M395744711,0.0,0.0,0.0,0.0
17,CASH_IN,149355.79,C506770479,787.0,150142.79,C494333205,1707472.25,1558116.46,0.0,0.0
20,PAYMENT,7084.4,C1224943537,14020.0,6935.6,M525999153,0.0,0.0,0.0,0.0
33,CASH_OUT,87650.9,C279432289,0.0,0.0,C371919400,304890.54,392541.44,0.0,0.0
18,PAYMENT,2702.93,C1366269087,0.0,0.0,M1347249932,0.0,0.0,0.0,0.0
9,PAYMENT,13385.49,C171610175,1623892.47,1610506.98,M2025712786,0.0,0.0,0.0,0.0
12,CASH_OUT,288302.71,C2079416647,25212.0,0.0,C678810758,130029.56,606021.82,0.0,0.0
17,CASH_IN,87442.75,C411609503,0.0,87442.75,C1973630313,0.0,0.0,0.0,0.0
18,PAYMENT,18428.47,C367403009,0.0,0.0,M1472206343,0.0,0.0,0.0,0.0
9,PAYMENT,13754.08,C2106067381,239842.0,226087.92,M393722614,0.0,0.0,0.0,0.0
18,TRANSFER,910100.41,C1021524390,0.0,0.0,C377957453,2227213.13,3345396.97,0.0,0.0
12,PAYMENT,19292.3,C350191447,132.0,0.0,M516898489,0.0,0.0,0.0,0.0
11,CASH_OUT,184336.26,C712979411,0.0,0.0,C115998393,498259.89,53134.63,0.0,0.0
19,CASH_IN,168975.77,C931552719,438021.9,606997.67,C235137628,344349.02,175373.25,0.0,0.0
19,PAYMENT,11385.86,C1042458194,172710.12,161324.27,M2115575947,0.0,0.0,0.0,0.0
11,TRANSFER,1307124.36,C1543784668,59721.0,0.0,C1541125198,2337723.27,3183811.9,0.0,0.0
19,CASH_OUT,34946.47,C1906657631,16004.0,0.0,C1173232379,101562.41,136508.87,0.0,0.0
14,TRANSFER,1179811.17,C142443411,105549.0,0.0,C1528863132,1031706.61,2496694.76,0.0,0.0
21,TRANSFER,91826.08,C1407687836,10322.0,0.0,C881463933,117003.87,208829.95,0.0,0.0
17,CASH_IN,105124.29,C969504961,15232.0,120356.29,C1377460644,0.0,0.0,0.0,0.0
9,PAYMENT,14025.6,C1841263796,69254.05,55228.46,M958467407,0.0,0.0,0.0,0.0
11,CASH_OUT,190551.9,C400709751,436.0,0.0,C347725669,98.34,190650.24,0.0,0.0
33,CASH_IN,138107.67,C835608498,3742.0,141849.67,C25609716,12530.81,0.0,0.0,0.0
9,PAYMENT,16126.26,C564258671,1519.0,0.0,M1230273988,0.0,0.0,0.0,0.0
20,CASH_OUT,91652.11,C1061459790,348673.0,257020.89,C328994228,0.0,91652.11,0.0,0.0
6,TRANSFER,274324.05,C943051773,21459.0,0.0,C1419794148,136995.77,2077254.38,0.0,0.0
11,PAYMENT,2346.63,C2068457232,0.0,0.0,M1621487123,0.0,0.0,0.0,0.0
9,CASH_OUT,96010.95,C148647634,0.0,0.0,C1291253720,1460453.18,1456419.84,0.0,0.0
9,PAYMENT,4454.44,C722412783,0.0,0.0,M16208286,0.0,0.0,0.0,0.0
8,PAYMENT,13738.64,C1552005910,384634.3,370895.67,M1389545427,0.0,0.0,0.0,0.0
14,CASH_IN,253089.48,C480789262,3277489.45,3530578.93,C1311601804,1348860.71,751074.06,0.0,0.0
16,PAYMENT,22354.81,C124833187,11358.0,0.0,M1739311530,0.0,0.0,0.0,0.0
8,PAYMENT,17267.62,C991593618,0.0,0.0,M715374946,0.0,0.0,0.0,0.0
11,CASH_IN,113981.5,C465606006,51172.0,165153.5,C345816451,584882.31,581638.86,0.0,0.0
14,TRANSFER,180379.45,C813360197,0.0,0.0,C895159201,1994747.53,2499311.95,0.0,0.0
19,CASH_OUT,101469.67,C1797592189,49546.0,0.0,C86163499,184830.0,94291.57,0.0,0.0
33,PAYMENT,38631.37,C602261329,0.0,0.0,M290319254,0.0,0.0,0.0,0.0
9,PAYMENT,11734.14,C1754116523,0.0,0.0,M1049762483,0.0,0.0,0.0,0.0
23,PAYMENT,14254.79,C1041206292,39643.0,25388.21,M429427496,0.0,0.0,0.0,0.0
11,PAYMENT,9359.6,C1322464304,0.0,0.0,M308131249,0.0,0.0,0.0,0.0
9,CASH_OUT,277353.54,C1508522660,126561.5,0.0,C265108079,5268186.46,5337009.75,0.0,0.0
18,CASH_IN,152431.7,C1079463092,4139788.56,4292220.26,C1866336794,1521005.39,1017883.32,0.0,0.0
7,CASH_OUT,112423.36,C1319381263,0.0,0.0,C97730845,14450751.76,14658353.25,0.0,0.0
20,PAYMENT,6954.99,C1580992089,351.0,0.0,M317254076,0.0,0.0,0.0,0.0
15,CASH_IN,308046.25,C1640201619,2072068.73,2380114.98,C1261031890,4223201.22,3915154.97,0.0,0.0
18,PAYMENT,3736.4,C439406863,0.0,0.0,M792334028,0.0,0.0,0.0,0.0
22,PAYMENT,5654.59,C1169246151,19699.0,14044.41,M1918475957,0.0,0.0,0.0,0.0
17,CASH_OUT,284495.02,C2143913333,70638.0,0.0,C605546182,558095.06,842590.08,0.0,0.0
20,PAYMENT,12072.67,C1719988249,27078.0,15005.33,M1819707984,0.0,0.0,0.0,0.0
17,PAYMENT,21535.23,C1206535882,45199.65,23664.42,M215219777,0.0,0.0,0.0,0.0
8,PAYMENT,991.13,C346092679,22175.0,21183.87,M543356394,0.0,0.0,0.0,0.0
8,PAYMENT,24803.51,C1889880302,465816.0,441012.49,M355238602,0.0,0.0,0.0,0.0
15,PAYMENT,4216.73,C318235611,39076.0,34859.27,M1657148326,0.0,0.0,0.0,0.0
19,CASH_OUT,45636.64,C520188927,34327.0,0.0,C1141636341,1112144.67,1157781.31,0.0,0.0
18,CASH_OUT,298601.12,C1680709872,918.0,0.0,C178669268,660791.96,959393.08,0.0,0.0
18,CASH_IN,136104.32,C1820457128,859250.77,995355.09,C1500515419,639752.47,442176.75,0.0,0.0
15,CASH_IN,324607.97,C876285202,22208839.31,22533447.28,C153509194,11830020.56,12080183.47,0.0,0.0
15,CASH_OUT,275348.64,C210125456,390959.31,115610.67,C410910993,0.0,275348.64,0.0,0.0
10,TRANSFER,171036.67,C493591943,0.0,0.0,C47074764,612226.21,0.0,0.0,0.0
17,CASH_OUT,325628.73,C937641496,209237.42,0.0,C1524760245,458555.16,606229.36,0.0,0.0
14,PAYMENT,4552.62,C1277458754,0.0,0.0,M1693522902,0.0,0.0,0.0,0.0
17,TRANSFER,2975309.69,C668969494,28049.65,0.0,C165903084,0.0,2975309.69,0.0,0.0
34,CASH_OUT,168482.58,C1464480963,21103.0,0.0,C679868315,0.0,161079.41,0.0,0.0
14,TRANSFER,154751.18,C1197268022,0.0,0.0,C1575801068,378539.13,613243.84,0.0,0.0
9,CASH_OUT,35730.32,C1102623008,21798.0,0.0,C1903867630,166373.93,0.0,0.0,0.0
14,CASH_OUT,447781.12,C657876492,130806.0,0.0,C772055450,0.0,447781.12,0.0,0.0
20,CASH_IN,390610.92,C1815733325,1512347.91,1902958.84,C992713622,4381186.5,3990575.58,0.0,0.0
14,CASH_OUT,344684.65,C2090419027,27650.0,0.0,C1387963488,319591.16,664275.81,0.0,0.0
17,CASH_OUT,4709.47,C1729548002,73055.0,68345.53,C1986547374,548352.56,624518.54,0.0,0.0
15,CASH_OUT,37641.62,C818290541,0.0,0.0,C584722328,71724.0,37848.44,0.0,0.0
34,CASH_IN,128825.68,C1303930204,204030.0,332855.68,C2107037250,5857.45,1689296.71,0.0,0.0
19,CASH_IN,186099.78,C1732910405,8803683.41,8989783.18,C1200314947,2923352.72,2510495.31,0.0,0.0
33,CASH_IN,111658.79,C1414416064,11297.0,122955.79,C1778504963,0.0,0.0,0.0,0.0
9,PAYMENT,13254.33,C788388823,700.0,0.0,M573060898,0.0,0.0,0.0,0.0
20,PAYMENT,11213.16,C377117852,0.0,0.0,M541482549,0.0,0.0,0.0,0.0
8,CASH_OUT,6287.94,C538868649,62769.0,56481.06,C1474120649,16725.09,23013.03,0.0,0.0
16,CASH_OUT,55665.68,C200110883,56910.62,1244.94,C684980251,0.0,0.0,0.0,0.0
19,PAYMENT,13158.79,C1740754781,373825.0,360666.21,M837956984,0.0,0.0,0.0,0.0
16,CASH_IN,105016.6,C1591824254,31141.0,136157.6,C261765703,288480.84,183464.25,0.0,0.0
18,CASH_OUT,448950.4,C2053598450,0.0,0.0,C1806717189,1605248.38,1973525.28,0.0,0.0
11,PAYMENT,4395.26,C57210209,279991.32,275596.06,M33815072,0.0,0.0,0.0,0.0
18,CASH_OUT,47489.76,C1886435651,29739.0,0.0,C287731032,0.0,47489.76,0.0,0.0
15,PAYMENT,17408.72,C1864976096,45875.17,28466.45,M1232091394,0.0,0.0,0.0,0.0
17,CASH_OUT,19942.84,C998698019,0.0,0.0,C196702015,309262.23,329205.07,0.0,0.0
16,PAYMENT,5291.65,C1850115872,0.0,0.0,M1399556760,0.0,0.0,0.0,0.0
19,PAYMENT,7356.01,C1693261676,0.0,0.0,M853520383,0.0,0.0,0.0,0.0
19,CASH_IN,40952.33,C1805665979,10617.0,51569.33,C1028593601,321970.54,207732.43,0.0,0.0
19,PAYMENT,7813.91,C1141626720,667.0,0.0,M815429228,0.0,0.0,0.0,0.0
13,TRANSFER,1724852.25,C1758468791,438605.92,0.0,C1362883144,261318.09,1986170.34,0.0,0.0
34,PAYMENT,7944.79,C2052228154,0.0,0.0,M1289632317,0.0,0.0,0.0,0.0
13,CASH_IN,357458.36,C1800474226,20818.0,378276.36,C213729918,112443.02,0.0,0.0,0.0
10,CASH_OUT,343758.59,C1738091513,24127.0,0.0,C346325956,3251797.0,3904955.52,0.0,0.0
15,TRANSFER,163283.73,C1879722892,447.0,0.0,C629972178,0.0,163283.73,0.0,0.0
8,PAYMENT,4786.87,C1404930694,81354.0,76567.13,M368606853,0.0,0.0,0.0,0.0
13,CASH_IN,343329.12,C1387245435,51360.0,394689.12,C442364016,5277623.6,4934294.47,0.0,0.0
12,CASH_OUT,199327.49,C47421488,0.0,0.0,C16972726,294508.0,468549.8,0.0,0.0
17,CASH_OUT,364260.2,C812785694,20510.82,0.0,C107049740,0.0,364260.2,0.0,0.0
20,PAYMENT,1952.15,C1410860427,0.0,0.0,M968072513,0.0,0.0,0.0,0.0
17,PAYMENT,14714.82,C583515484,250881.46,236166.64,M1252090273,0.0,0.0,0.0,0.0
22,PAYMENT,4277.76,C20500065,0.0,0.0,M1023781698,0.0,0.0,0.0,0.0
34,CASH_IN,228637.07,C1347378190,3124651.29,3353288.37,C922368683,1715771.72,2092112.68,0.0,0.0
9,CASH_OUT,3855.47,C1896754073,0.0,0.0,C2110306645,3993.0,34099.68,0.0,0.0
17,CASH_IN,195158.11,C421244711,1239070.4,1434228.51,C949819641,1409693.06,1167965.06,0.0,0.0
21,PAYMENT,9246.6,C642196301,0.0,0.0,M1939011543,0.0,0.0,0.0,0.0
15,CASH_OUT,513597.34,C1847204388,0.0,0.0,C1025978207,968090.99,1705001.05,0.0,0.0
20,CASH_OUT,140199.62,C1118492344,61608.0,0.0,C1880058528,267896.82,358086.03,0.0,0.0
33,CASH_OUT,113285.39,C1503517158,35088.0,0.0,C1521571660,1307455.14,1420740.53,0.0,0.0
19,CASH_OUT,245609.21,C1067767594,0.0,0.0,C1037614659,376261.92,621871.13,0.0,0.0
9,TRANSFER,10569.25,C1303819544,51704.0,41134.75,C785724760,29261.0,0.0,0.0,0.0
21,CASH_OUT,67423.01,C649869961,0.0,0.0,C1512627801,864659.32,932082.33,0.0,0.0
10,CASH_IN,63333.73,C2068122023,6429118.53,6492452.26,C198769948,326272.99,111699.85,0.0,0.0
11,PAYMENT,14028.65,C1082877604,0.0,0.0,M377188880,0.0,0.0,0.0,0.0
18,CASH_OUT,139605.05,C161976677,0.0,0.0,C429901391,378543.58,291119.86,0.0,0.0
13,CASH_OUT,139448.3,C352887808,79980.0,0.0,C297014296,993388.67,1177450.17,0.0,0.0
25,PAYMENT,16228.58,C1047389247,23831.0,7602.42,M89958269,0.0,0.0,0.0,0.0
18,PAYMENT,12810.58,C501754436,0.0,0.0,M1096363028,0.0,0.0,0.0,0.0
17,CASH_OUT,138696.88,C2051478651,129966.06,0.0,C108169368,440086.58,671846.42,0.0,0.0
19,CASH_IN,88568.43,C1604369631,8350255.14,8438823.56,C1941941620,991941.44,1526103.02,0.0,0.0
18,CASH_IN,6800.04,C1824740743,1262328.64,1269128.68,C945640434,80101.63,73301.59,0.0,0.0
13,PAYMENT,5348.77,C1098843511,146670.45,141321.68,M1063634917,0.0,0.0,0.0,0.0
16,PAYMENT,5996.97,C643937100,1079.0,0.0,M1233645555,0.0,0.0,0.0,0.0
20,CASH_OUT,24824.29,C1633046447,19849.0,0.0,C1911478383,27522.6,52346.89,0.0,0.0
18,CASH_OUT,74243.25,C1150311785,256404.55,182161.3,C948714004,142055.13,190953.81,0.0,0.0
13,CASH_OUT,530034.0,C1728721509,1575.0,0.0,C476324124,346160.8,876194.8,0.0,0.0
14,CASH_OUT,317673.25,C1850162142,1853.0,0.0,C1546125572,0.0,317673.25,0.0,0.0
13,PAYMENT,15297.14,C23406723,22798.0,7500.86,M1984737103,0.0,0.0,0.0,0.0
4,CASH_IN,340535.73,C1751972013,11255826.33,11596362.05,C998351292,463341.64,122805.91,0.0,0.0
9,CASH_OUT,157472.38,C21545171,0.0,0.0,C63475121,578912.93,662632.26,0.0,0.0
10,CASH_OUT,359629.47,C701241498,2158071.68,1798442.21,C226935607,786913.12,2694200.24,0.0,0.0
8,CASH_IN,12367.21,C67890906,30825.0,43192.21,C1564159386,39695.42,0.0,0.0,0.0
14,TRANSFER,284076.6,C1655143299,0.0,0.0,C76992889,3405677.14,4057691.13,0.0,0.0
10,CASH_OUT,135815.02,C1596366785,0.0,0.0,C1503564348,3285027.5,3420842.52,0.0,0.0
20,CASH_OUT,100105.85,C1994189189,54175.0,0.0,C739370236,516590.73,616696.57,0.0,0.0
18,CASH_OUT,85583.92,C1677469703,63081.0,0.0,C1149678497,123696.05,279317.54,0.0,0.0
15,CASH_OUT,104597.11,C1119345794,40196.0,0.0,C1708145470,0.0,313547.18,0.0,0.0
13,PAYMENT,9569.52,C1678613124,0.0,0.0,M235003217,0.0,0.0,0.0,0.0
16,PAYMENT,23344.03,C1636718495,69966.0,46621.97,M113106411,0.0,0.0,0.0,0.0
9,PAYMENT,1645.13,C197802044,0.0,0.0,M1300357154,0.0,0.0,0.0,0.0
22,CASH_OUT,269462.73,C971756598,0.0,0.0,C517653428,594086.24,863548.97,0.0,0.0
34,CASH_OUT,19730.97,C1887757804,23450.0,3719.03,C670138933,0.0,19730.97,0.0,0.0
18,PAYMENT,13735.41,C917597989,148760.0,135024.59,M1678484438,0.0,0.0,0.0,0.0
12,CASH_OUT,370743.09,C219080177,6066.0,0.0,C588779235,121734.42,615919.51,0.0,0.0
9,CASH_OUT,166237.76,C1240058880,2268.0,0.0,C362966988,1513175.89,1790692.43,0.0,0.0
8,CASH_IN,123732.29,C830619405,6537664.6,6661396.9,C2083562754,15736265.2,18123750.85,0.0,0.0
10,CASH_OUT,117191.46,C2035399928,0.0,0.0,C83479667,316748.86,326951.75,0.0,0.0
21,CASH_IN,154485.09,C225524861,113056.0,267541.09,C196892103,389885.74,235400.66,0.0,0.0
25,CASH_IN,22772.17,C2087809828,4179925.15,4202697.32,C358473292,967972.1,945199.93,0.0,0.0
14,CASH_OUT,391872.78,C912297382,0.0,0.0,C1980362311,474246.6,866119.38,0.0,0.0
34,CASH_IN,165613.85,C1713308591,23226007.89,23391621.74,C754567864,2049473.95,1883860.1,0.0,0.0
18,CASH_IN,203501.95,C821628344,15748.0,219249.95,C999150950,0.0,0.0,0.0,0.0
8,CASH_OUT,118604.27,C271919265,20182.0,0.0,C1486249495,134537.27,389716.43,0.0,0.0
12,CASH_OUT,21234.87,C647487056,38021.0,16786.13,C666089842,0.0,21234.87,0.0,0.0
14,PAYMENT,16233.25,C156563568,0.0,0.0,M1538750540,0.0,0.0,0.0,0.0
19,CASH_IN,34014.29,C536820397,2940287.61,2974301.9,C1777221223,498934.25,464919.96,0.0,0.0
13,PAYMENT,5705.2,C1679785944,0.0,0.0,M425552864,0.0,0.0,0.0,0.0
9,PAYMENT,5247.52,C1641593247,0.0,0.0,M930395047,0.0,0.0,0.0,0.0
14,PAYMENT,20793.61,C416538571,18290.0,0.0,M1377867846,0.0,0.0,0.0,0.0
12,CASH_OUT,320133.79,C682275358,277079.92,0.0,C1535628839,659239.26,979373.06,0.0,0.0
14,CASH_IN,163312.42,C1671393766,16520888.62,16684201.04,C1554150767,311709.27,193608.14,0.0,0.0
23,PAYMENT,6751.97,C221410687,0.0,0.0,M1391463883,0.0,0.0,0.0,0.0
16,CASH_IN,179977.48,C911410460,9186004.53,9365982.02,C1414452584,302403.83,122426.35,0.0,0.0
9,CASH_OUT,38174.69,C1713659543,70546.0,32371.31,C65400425,0.0,38174.69,0.0,0.0
16,CASH_OUT,105658.07,C371008477,164752.0,59093.93,C1081381255,1308021.2,1413679.27,0.0,0.0
20,CASH_OUT,262944.28,C1575666332,0.0,0.0,C1143399820,4592731.08,4855675.36,0.0,0.0
19,CASH_OUT,194553.41,C1298751918,11487.0,0.0,C1418572312,217542.39,412095.8,0.0,0.0
33,CASH_OUT,246184.15,C764759811,0.0,0.0,C1236311131,1965922.22,2212106.37,0.0,0.0
16,CASH_IN,189061.31,C325552520,1002873.64,1191934.95,C626574894,1334250.54,1145189.24,0.0,0.0
8,PAYMENT,32252.39,C1918237513,0.0,0.0,M1672688533,0.0,0.0,0.0,0.0
15,PAYMENT,9212.51,C1844118163,30254.0,21041.49,M430575063,0.0,0.0,0.0,0.0
11,PAYMENT,2391.69,C1903777746,0.0,0.0,M1242708331,0.0,0.0,0.0,0.0
18,CASH_OUT,132888.9,C1112679360,0.0,0.0,C1715382320,454477.78,587366.68,0.0,0.0
11,CASH_OUT,435762.34,C682538737,0.0,0.0,C708813800,528025.81,1818091.88,0.0,0.0
10,PAYMENT,3082.27,C46467015,0.0,0.0,M405148682,0.0,0.0,0.0,0.0
6,PAYMENT,4466.25,C1030849096,45837.0,41370.75,M752572788,0.0,0.0,0.0,0.0
9,CASH_IN,173946.58,C2144750564,2620335.71,2794282.28,C1169903663,2969177.33,5249554.78,0.0,0.0
16,CASH_IN,53042.18,C2070093296,80067.0,133109.18,C1253654133,0.0,0.0,0.0,0.0
12,CASH_OUT,298777.97,C967390023,198.0,0.0,C570182217,56058.0,197640.04,0.0,0.0
11,CASH_OUT,135648.19,C1281033066,21748.0,0.0,C1728227385,0.0,0.0,0.0,0.0
19,CASH_IN,12097.04,C108643999,15454356.72,15466453.77,C543264035,16166.69,4069.65,0.0,0.0
23,CASH_OUT,12425.94,C774289802,0.0,0.0,C878021398,267139.28,279565.22,0.0,0.0
12,CASH_OUT,47699.79,C1126417600,83716.0,36016.21,C679893395,155555.5,149435.55,0.0,0.0
21,PAYMENT,12470.7,C681225100,28949.14,16478.43,M658284560,0.0,0.0,0.0,0.0
34,CASH_OUT,77278.57,C1432022436,0.0,0.0,C1865039815,128339.6,363277.45,0.0,0.0
14,CASH_OUT,153464.76,C766575385,51083.0,0.0,C786116491,1158335.05,1053140.2,0.0,0.0
14,TRANSFER,252448.07,C317518707,29476.0,0.0,C959432622,0.0,252448.07,0.0,0.0
14,PAYMENT,28149.84,C867074809,217392.86,189243.02,M108750738,0.0,0.0,0.0,0.0
13,TRANSFER,2317077.91,C1765244046,21266.0,0.0,C1319409095,782918.98,3099996.9,0.0,0.0
34,CASH_OUT,426945.61,C146647899,10277.0,0.0,C1862577692,1506047.68,1932993.3,0.0,0.0
13,CASH_IN,9013.4,C1645902703,1350388.49,1359401.9,C1885780198,1686468.28,2082027.85,0.0,0.0
20,CASH_OUT,196169.04,C1290338885,149.0,0.0,C19724314,771994.87,968163.92,0.0,0.0
13,CASH_OUT,190913.13,C1051152763,308219.28,117306.15,C1201433403,598117.91,789031.03,0.0,0.0
34,PAYMENT,9803.96,C424741698,0.0,0.0,M1070558436,0.0,0.0,0.0,0.0
7,TRANSFER,914395.61,C754692194,20286.0,0.0,C465499079,1264563.9,6457094.34,0.0,0.0
18,PAYMENT,7019.15,C839141102,0.0,0.0,M575106847,0.0,0.0,0.0,0.0
17,CASH_IN,66942.46,C556379716,88912.0,155854.46,C1604135364,0.0,0.0,0.0,0.0
34,CASH_IN,62122.76,C1571185455,19837.0,81959.76,C698890859,93953.49,31830.74,0.0,0.0
13,CASH_OUT,249891.38,C542302682,0.0,0.0,C869030806,420343.64,379647.35,0.0,0.0
15,CASH_IN,219322.9,C310668707,3522037.98,3741360.88,C737412944,1185798.52,966475.61,0.0,0.0
8,TRANSFER,104885.27,C15050096,0.0,0.0,C1329589315,225460.97,711930.13,0.0,0.0
9,CASH_IN,107653.7,C795568686,1048622.47,1156276.17,C589398557,1608135.87,1700436.64,0.0,0.0
19,TRANSFER,243262.48,C21824223,14821.0,0.0,C1856790734,0.0,364297.51,0.0,0.0
33,CASH_OUT,121421.95,C1378108705,34520.0,0.0,C30194019,762496.48,883918.43,0.0,0.0
10,CASH_IN,286739.42,C1152844285,12595.0,299334.42,C1823874165,0.0,114647.0,0.0,0.0
13,PAYMENT,7739.15,C1090921991,0.0,0.0,M1149884148,0.0,0.0,0.0,0.0
16,CASH_OUT,163654.13,C1842617085,0.0,0.0,C2139106882,4142479.35,4306133.48,0.0,0.0
15,CASH_OUT,77807.5,C50004805,29040.0,0.0,C1640624477,10750486.2,10828293.7,0.0,0.0
20,CASH_IN,25849.99,C2121733230,3084588.97,3110438.96,C307803040,162491.3,136641.32,0.0,0.0
21,CASH_OUT,159892.47,C1882921125,0.0,0.0,C758883602,264301.56,424194.03,0.0,0.0
15,CASH_OUT,302269.41,C1659361347,0.0,0.0,C1387750261,3699414.48,4029555.27,0.0,0.0
11,TRANSFER,454398.19,C900694379,9939.0,0.0,C682451393,0.0,1049941.15,0.0,0.0
16,PAYMENT,10369.33,C106913905,0.0,0.0,M1077607480,0.0,0.0,0.0,0.0
11,PAYMENT,1288.02,C870515718,197102.55,195814.52,M177965301,0.0,0.0,0.0,0.0
19,PAYMENT,1788.14,C226206207,0.0,0.0,M1484118649,0.0,0.0,0.0,0.0
15,PAYMENT,5116.63,C424061234,0.0,0.0,M333865564,0.0,0.0,0.0,0.0
10,PAYMENT,12246.27,C1241529786,1574.0,0.0,M1579049950,0.0,0.0,0.0,0.0
9,CASH_OUT,312320.68,C579285201,11029.0,0.0,C1082608291,0.0,230089.14,0.0,0.0
21,PAYMENT,11685.98,C1685344608,0.0,0.0,M1016127303,0.0,0.0,0.0,0.0
15,PAYMENT,4341.94,C436660815,144785.0,140443.06,M438385115,0.0,0.0,0.0,0.0
14,CASH_IN,238716.46,C1624475713,8417053.14,8655769.61,C12880127,481220.0,242503.53,0.0,0.0
15,CASH_OUT,399635.96,C212948016,10074.0,0.0,C1671306796,0.0,399635.96,0.0,0.0
16,CASH_OUT,308875.05,C906355460,10628.0,0.0,C1866637500,7321.79,316196.84,0.0,0.0
9,CASH_OUT,105191.71,C1032966283,0.0,0.0,C1510452783,647010.43,439395.5,0.0,0.0
12,PAYMENT,17171.99,C561476392,64052.4,46880.41,M1902266780,0.0,0.0,0.0,0.0
10,PAYMENT,12372.37,C1365102488,645432.0,633059.63,M1476628301,0.0,0.0,0.0,0.0
15,PAYMENT,18217.45,C1898127195,966845.69,948628.24,M409286373,0.0,0.0,0.0,0.0
19,CASH_IN,57518.98,C347712787,50253.0,107771.98,C208458867,398048.08,753933.52,0.0,0.0
12,PAYMENT,9496.52,C2044163599,0.0,0.0,M211993932,0.0,0.0,0.0,0.0
11,CASH_OUT,54366.25,C725211776,0.0,0.0,C1613907258,201950.08,256316.33,0.0,0.0
20,PAYMENT,2662.3,C1703622416,10134.0,7471.7,M700106330,0.0,0.0,0.0,0.0
21,DEBIT,1406.49,C1961510135,20333.0,18926.51,C1190302130,193569.5,194975.98,0.0,0.0
19,CASH_IN,256815.38,C2147264971,416353.0,673168.38,C804816022,415673.67,158858.29,0.0,0.0
19,CASH_IN,135127.59,C1407866044,17028.0,152155.59,C1755666063,112023.56,0.0,0.0,0.0
15,CASH_IN,88601.99,C963380281,8109511.71,8198113.7,C518953848,7378853.73,7290251.74,0.0,0.0
14,CASH_IN,93179.0,C9071481,2340634.13,2433813.13,C818343975,2873056.77,2779877.77,0.0,0.0
18,CASH_OUT,79353.93,C1419621230,0.0,0.0,C267939889,4052293.17,4113377.47,0.0,0.0
18,PAYMENT,11884.63,C1305837375,42037.46,30152.83,M1953310111,0.0,0.0,0.0,0.0
9,CASH_OUT,48726.03,C179704887,0.0,0.0,C1566246889,123833.95,238679.78,0.0,0.0
16,PAYMENT,23807.98,C28031231,0.0,0.0,M978576966,0.0,0.0,0.0,0.0
9,CASH_IN,726664.86,C569584394,3211533.45,3938198.31,C1796712971,2753981.06,1990850.34,0.0,0.0
9,PAYMENT,205.87,C2018328122,57383.0,57177.13,M1820792790,0.0,0.0,0.0,0.0
34,CASH_OUT,275501.22,C1289465060,0.0,0.0,C1339858954,8180403.65,8496625.75,0.0,0.0
15,PAYMENT,8247.66,C29802915,0.0,0.0,M422811209,0.0,0.0,0.0,0.0
9,PAYMENT,23307.74,C911400747,589.0,0.0,M909280704,0.0,0.0,0.0,0.0
11,PAYMENT,279.13,C116720430,159.0,0.0,M482209952,0.0,0.0,0.0,0.0
13,PAYMENT,22371.37,C427880498,103977.0,81605.63,M787488959,0.0,0.0,0.0,0.0
16,TRANSFER,599216.76,C937781838,0.0,0.0,C1337593161,1515932.06,2372110.47,0.0,0.0
13,CASH_OUT,277080.65,C2052710729,21804.0,0.0,C17939867,0.0,517702.1,0.0,0.0
17,PAYMENT,11196.84,C931539173,0.0,0.0,M677556330,0.0,0.0,0.0,0.0
10,PAYMENT,3673.89,C1494580793,33433.0,29759.11,M537122765,0.0,0.0,0.0,0.0
13,CASH_IN,357514.54,C372956594,19843.0,377357.54,C672615939,0.0,0.0,0.0,0.0
